Trail,Time,N,dx,beta_0,beta_V,beta_K,beta_D,beta_Y,g,V,Ground State,Init State,E0,Ei,Ef,Evolver,Cooling Effect,Physical Time,Wall Time
0,2019/11/15 09:25:13,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.229726351,IVP,Partially Cooled,2.105842105,4.223882198
0,2019/11/15 09:25:17,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.196875597,IVP,Partially Cooled,2.368947368,4.537791252
0,2019/11/15 09:25:22,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.171842749,IVP,Cooled,2.632052632,4.860997677
0,2019/11/15 09:25:28,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.153060639,IVP,Cooled,2.895157895,5.18815136
0,2019/11/15 09:25:34,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.138785031,IVP,Cooled,3.158263158,5.659802198
0,2019/11/15 09:25:40,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.127345678,IVP,Cooled,3.421368421,6.429229259
0,2019/11/15 09:25:47,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.118594018,IVP,Cooled,3.684473684,6.268349648
0,2019/11/15 09:25:54,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.112182007,IVP,Cooled,3.947578947,7.223169327
0,2019/11/15 09:26:02,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.107357594,IVP,Cooled,4.210684211,8.129619837
0,2019/11/15 09:26:11,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.103662579,IVP,Cooled,4.473789474,8.335612059
0,2019/11/15 09:26:19,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.100833639,IVP,Cooled,4.736894737,8.680014849
0,2019/11/15 09:26:29,128,0.2,1,30,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.09866149,IVP,Cooled,5,9.257648468
0,2019/11/15 09:26:29,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.82500871,IVP,Failed,0.001,0.309412479
0,2019/11/15 09:26:31,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.288384429,IVP,Partially Cooled,0.264105263,1.218898058
0,2019/11/15 09:26:32,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.124630505,IVP,Partially Cooled,0.527210526,1.6152668
0,2019/11/15 09:26:35,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.730316785,IVP,Partially Cooled,0.790315789,2.238827705
0,2019/11/15 09:26:38,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.35278733,IVP,Partially Cooled,1.053421053,2.649973631
0,2019/11/15 09:26:41,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.699065959,IVP,Partially Cooled,1.316526316,3.086659908
0,2019/11/15 09:26:45,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.403980454,IVP,Partially Cooled,1.579631579,3.602458715
0,2019/11/15 09:26:49,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.332575173,IVP,Partially Cooled,1.842736842,3.99087286
0,2019/11/15 09:26:53,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.282598099,IVP,Partially Cooled,2.105842105,4.435786724
0,2019/11/15 09:26:58,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.244976082,IVP,Partially Cooled,2.368947368,4.883729458
0,2019/11/15 09:27:04,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.215091908,IVP,Partially Cooled,2.632052632,5.166846037
0,2019/11/15 09:27:09,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.19161936,IVP,Partially Cooled,2.895157895,5.555668116
0,2019/11/15 09:27:15,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.172748954,IVP,Cooled,3.158263158,5.53915906
0,2019/11/15 09:27:21,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.156868048,IVP,Cooled,3.421368421,5.947443724
0,2019/11/15 09:27:28,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.144222427,IVP,Cooled,3.684473684,6.738826275
0,2019/11/15 09:27:35,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.134306439,IVP,Cooled,3.947578947,7.089978933
0,2019/11/15 09:27:43,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.126334444,IVP,Cooled,4.210684211,7.557478666
0,2019/11/15 09:27:51,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.119850711,IVP,Cooled,4.473789474,8.030012608
0,2019/11/15 09:27:59,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.114568738,IVP,Cooled,4.736894737,8.074361801
0,2019/11/15 09:28:08,128,0.2,1,40,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.110266783,IVP,Cooled,5,8.610248327
0,2019/11/15 09:28:08,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.82501479,IVP,Failed,0.001,0.294781923
0,2019/11/15 09:28:10,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.294440538,IVP,Partially Cooled,0.264105263,1.222181559
0,2019/11/15 09:28:12,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.135289771,IVP,Partially Cooled,0.527210526,1.77583003
0,2019/11/15 09:28:14,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.741398008,IVP,Partially Cooled,0.790315789,2.063319683
0,2019/11/15 09:28:16,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.368707205,IVP,Partially Cooled,1.053421053,2.440241337
0,2019/11/15 09:28:19,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.705743645,IVP,Partially Cooled,1.316526316,3.033850431
0,2019/11/15 09:28:23,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.455411779,IVP,Partially Cooled,1.579631579,3.4328444
0,2019/11/15 09:28:27,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.382278982,IVP,Partially Cooled,1.842736842,3.752443075
0,2019/11/15 09:28:31,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.330221762,IVP,Partially Cooled,2.105842105,4.134208679
0,2019/11/15 09:28:36,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.289489877,IVP,Partially Cooled,2.368947368,4.414185047
0,2019/11/15 09:28:41,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.25656402,IVP,Partially Cooled,2.632052632,5.371590137
0,2019/11/15 09:28:47,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.229955881,IVP,Partially Cooled,2.895157895,5.49114728
0,2019/11/15 09:28:53,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.207795798,IVP,Partially Cooled,3.158263158,5.545915842
0,2019/11/15 09:28:58,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.188686839,IVP,Partially Cooled,3.421368421,5.774468184
0,2019/11/15 09:29:05,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.173101041,IVP,Cooled,3.684473684,6.076961279
0,2019/11/15 09:29:11,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.160360331,IVP,Cooled,3.947578947,6.456418037
0,2019/11/15 09:29:18,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.149719321,IVP,Cooled,4.210684211,6.83402276
0,2019/11/15 09:29:26,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.140738592,IVP,Cooled,4.473789474,7.563849688
0,2019/11/15 09:29:34,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.133141653,IVP,Cooled,4.736894737,8.015065908
0,2019/11/15 09:29:42,128,0.2,1,50,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.126718362,IVP,Cooled,5,8.207242012
0,2019/11/15 09:29:43,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.825022,IVP,Failed,0.001,0.287785769
0,2019/11/15 09:29:44,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.300391998,IVP,Partially Cooled,0.264105263,1.115675211
0,2019/11/15 09:29:46,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.145693625,IVP,Partially Cooled,0.527210526,1.689455748
0,2019/11/15 09:29:48,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.752721157,IVP,Partially Cooled,0.790315789,2.099351645
0,2019/11/15 09:29:51,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.386186958,IVP,Partially Cooled,1.053421053,2.687615633
0,2019/11/15 09:29:54,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.718885042,IVP,Partially Cooled,1.316526316,3.032536507
0,2019/11/15 09:29:58,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.500285583,IVP,Partially Cooled,1.579631579,3.404968023
0,2019/11/15 09:30:01,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.426505378,IVP,Partially Cooled,1.842736842,3.656207323
0,2019/11/15 09:30:06,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.373010185,IVP,Partially Cooled,2.105842105,3.941991806
0,2019/11/15 09:30:10,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.33013087,IVP,Partially Cooled,2.368947368,4.597184181
0,2019/11/15 09:30:15,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.295203194,IVP,Partially Cooled,2.632052632,4.819909811
0,2019/11/15 09:30:20,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.266408879,IVP,Partially Cooled,2.895157895,5.028340101
0,2019/11/15 09:30:26,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.241844169,IVP,Partially Cooled,3.158263158,5.31851697
0,2019/11/15 09:30:32,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.220439555,IVP,Partially Cooled,3.421368421,5.729676723
0,2019/11/15 09:30:38,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.202705319,IVP,Partially Cooled,3.684473684,5.962515593
0,2019/11/15 09:30:44,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.187817189,IVP,Partially Cooled,3.947578947,6.464331627
0,2019/11/15 09:30:51,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.175072039,IVP,Cooled,4.210684211,6.898223639
0,2019/11/15 09:30:59,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.164056835,IVP,Cooled,4.473789474,7.370071173
0,2019/11/15 09:31:07,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.154509736,IVP,Cooled,4.736894737,8.219101667
0,2019/11/15 09:31:16,128,0.2,1,60,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.146226393,IVP,Cooled,5,8.544108152
0,2019/11/15 09:31:16,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.8250303,IVP,Failed,0.001,0.279791832
0,2019/11/15 09:31:18,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.3062417,IVP,Partially Cooled,0.264105263,1.124141932
0,2019/11/15 09:31:20,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.155785441,IVP,Partially Cooled,0.527210526,1.779679298
0,2019/11/15 09:31:22,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.764100155,IVP,Partially Cooled,0.790315789,2.172915936
0,2019/11/15 09:31:25,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.403670244,IVP,Partially Cooled,1.053421053,2.691078424
0,2019/11/15 09:31:28,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.735418517,IVP,Partially Cooled,1.316526316,3.007295609
0,2019/11/15 09:31:31,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.540331994,IVP,Partially Cooled,1.579631579,3.437786579
0,2019/11/15 09:31:35,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.466374825,IVP,Partially Cooled,1.842736842,3.649363279
0,2019/11/15 09:31:39,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.411707281,IVP,Partially Cooled,2.105842105,4.027030945
0,2019/11/15 09:31:44,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.367305705,IVP,Partially Cooled,2.368947368,4.281322002
0,2019/11/15 09:31:49,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.330969681,IVP,Partially Cooled,2.632052632,4.653475285
0,2019/11/15 09:31:54,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.300565038,IVP,Partially Cooled,2.895157895,5.304065466
0,2019/11/15 09:32:00,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.274174937,IVP,Partially Cooled,3.158263158,5.466944933
0,2019/11/15 09:32:06,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.251111072,IVP,Partially Cooled,3.421368421,6.531156063
0,2019/11/15 09:32:13,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.231790312,IVP,Partially Cooled,3.684473684,6.153434753
0,2019/11/15 09:32:19,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.215273372,IVP,Partially Cooled,3.947578947,6.59510684
0,2019/11/15 09:32:26,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.200900437,IVP,Partially Cooled,4.210684211,6.843922853
0,2019/11/15 09:32:34,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.188274191,IVP,Partially Cooled,4.473789474,7.390517712
0,2019/11/15 09:32:42,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.177150463,IVP,Cooled,4.736894737,8.012056828
0,2019/11/15 09:32:51,128,0.2,1,70,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.167327403,IVP,Cooled,5,8.737519026
0,2019/11/15 09:32:51,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.82503968,IVP,Failed,0.001,0.307771444
0,2019/11/15 09:32:52,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.311979549,IVP,Partially Cooled,0.264105263,1.126163721
0,2019/11/15 09:32:54,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.165542858,IVP,Partially Cooled,0.527210526,1.777681828
0,2019/11/15 09:32:57,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.775454753,IVP,Partially Cooled,0.790315789,2.184378386
0,2019/11/15 09:33:00,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.420402252,IVP,Partially Cooled,1.053421053,2.734971762
0,2019/11/15 09:33:03,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.75375897,IVP,Partially Cooled,1.316526316,3.002773523
0,2019/11/15 09:33:06,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.576663021,IVP,Partially Cooled,1.579631579,3.494405746
0,2019/11/15 09:33:10,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.502704125,IVP,Partially Cooled,1.842736842,3.847146273
0,2019/11/15 09:33:15,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.447006959,IVP,Partially Cooled,2.105842105,4.155099154
0,2019/11/15 09:33:19,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.401508688,IVP,Partially Cooled,2.368947368,4.278078794
0,2019/11/15 09:33:24,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.364116734,IVP,Partially Cooled,2.632052632,4.661242247
0,2019/11/15 09:33:29,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.332463371,IVP,Partially Cooled,2.895157895,5.003693104
0,2019/11/15 09:33:35,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.304642396,IVP,Partially Cooled,3.158263158,5.413860083
0,2019/11/15 09:33:41,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.280347161,IVP,Partially Cooled,3.421368421,6.175418854
0,2019/11/15 09:33:47,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.259820585,IVP,Partially Cooled,3.684473684,6.347290516
0,2019/11/15 09:33:54,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.242049099,IVP,Partially Cooled,3.947578947,6.903878927
0,2019/11/15 09:34:02,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.226405276,IVP,Partially Cooled,4.210684211,7.203656673
0,2019/11/15 09:34:10,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.212507617,IVP,Partially Cooled,4.473789474,7.621345043
0,2019/11/15 09:34:18,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.200118693,IVP,Partially Cooled,4.736894737,8.211910725
0,2019/11/15 09:34:27,128,0.2,1,80,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.189039989,IVP,Partially Cooled,5,9.060871601
0,2019/11/15 09:34:28,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.82505012,IVP,Failed,0.001,0.357733965
0,2019/11/15 09:34:29,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.317621977,IVP,Partially Cooled,0.264105263,1.185903311
0,2019/11/15 09:34:31,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.174969877,IVP,Partially Cooled,0.527210526,1.942109585
0,2019/11/15 09:34:34,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.786725539,IVP,Partially Cooled,0.790315789,2.484873056
0,2019/11/15 09:34:37,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.436039344,IVP,Partially Cooled,1.053421053,2.856333494
0,2019/11/15 09:34:40,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.77310706,IVP,Partially Cooled,1.316526316,3.340354443
0,2019/11/15 09:34:44,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.610024681,IVP,Partially Cooled,1.579631579,3.674965382
0,2019/11/15 09:34:48,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.536098351,IVP,Partially Cooled,1.842736842,4.001572847
0,2019/11/15 09:34:53,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.47947816,IVP,Partially Cooled,2.105842105,4.47454071
0,2019/11/15 09:34:58,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.433181703,IVP,Partially Cooled,2.368947368,4.910979271
0,2019/11/15 09:35:03,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.394948012,IVP,Partially Cooled,2.632052632,5.167176008
0,2019/11/15 09:35:09,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.362288825,IVP,Partially Cooled,2.895157895,5.573017836
0,2019/11/15 09:35:15,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.333309334,IVP,Partially Cooled,3.158263158,6.365566254
0,2019/11/15 09:35:22,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.308075263,IVP,Partially Cooled,3.421368421,6.468660831
0,2019/11/15 09:35:29,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.286611307,IVP,Partially Cooled,3.684473684,6.774292469
0,2019/11/15 09:35:36,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.267850724,IVP,Partially Cooled,3.947578947,7.196447134
0,2019/11/15 09:35:44,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.251197527,IVP,Partially Cooled,4.210684211,7.67756176
0,2019/11/15 09:35:52,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.236280369,IVP,Partially Cooled,4.473789474,8.125096798
0,2019/11/15 09:36:01,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.222870152,IVP,Partially Cooled,4.736894737,8.875880241
0,2019/11/15 09:36:11,128,0.2,1,90,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.210767549,IVP,Partially Cooled,5,9.260477066
0,2019/11/15 09:36:11,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.82506159,IVP,Failed,0.001,0.332932949
0,2019/11/15 09:36:13,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.323155686,IVP,Partially Cooled,0.264105263,1.246170998
0,2019/11/15 09:36:15,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.184055544,IVP,Partially Cooled,0.527210526,1.868209124
0,2019/11/15 09:36:17,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.797868736,IVP,Partially Cooled,0.790315789,2.540973902
0,2019/11/15 09:36:21,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.450461704,IVP,Partially Cooled,1.053421053,2.968782187
0,2019/11/15 09:36:24,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.793031014,IVP,Partially Cooled,1.316526316,3.192491293
0,2019/11/15 09:36:28,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.640937847,IVP,Partially Cooled,1.579631579,3.639792681
0,2019/11/15 09:36:32,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.567014754,IVP,Partially Cooled,1.842736842,3.937095404
0,2019/11/15 09:36:36,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.509573909,IVP,Partially Cooled,2.105842105,4.417144775
0,2019/11/15 09:36:41,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.462695921,IVP,Partially Cooled,2.368947368,4.806204319
0,2019/11/15 09:36:47,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.423760535,IVP,Partially Cooled,2.632052632,5.39517355
0,2019/11/15 09:36:53,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.390248969,IVP,Partially Cooled,2.895157895,5.826060772
0,2019/11/15 09:36:59,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.360322701,IVP,Partially Cooled,3.158263158,6.326783895
0,2019/11/15 09:37:06,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.334348882,IVP,Partially Cooled,3.421368421,6.454193115
0,2019/11/15 09:37:13,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.312129531,IVP,Partially Cooled,3.684473684,6.786363363
0,2019/11/15 09:37:20,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.292569485,IVP,Partially Cooled,3.947578947,7.086130857
0,2019/11/15 09:37:28,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.275100851,IVP,Partially Cooled,4.210684211,7.634573936
0,2019/11/15 09:37:36,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.259352375,IVP,Partially Cooled,4.473789474,8.24280262
0,2019/11/15 09:37:45,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.245106182,IVP,Partially Cooled,4.736894737,8.912000418
0,2019/11/15 09:37:54,128,0.2,1,100,90,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.232162486,IVP,Partially Cooled,5,9.020563364
0,2019/11/15 09:37:55,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.82065868,IVP,Failed,0.001,0.296864986
0,2019/11/15 09:37:56,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.3611417,IVP,Partially Cooled,0.264105263,1.214762688
0,2019/11/15 09:37:58,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.957399289,IVP,Partially Cooled,0.527210526,1.615494251
0,2019/11/15 09:38:00,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.553728749,IVP,Partially Cooled,0.790315789,2.019304514
0,2019/11/15 09:38:03,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.220771262,IVP,Partially Cooled,1.053421053,2.431706905
0,2019/11/15 09:38:07,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.741518329,IVP,Partially Cooled,1.316526316,4.519362926
0,2019/11/15 09:38:11,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.203181926,IVP,Partially Cooled,1.579631579,3.826575994
0,2019/11/15 09:38:15,128,0.2,1,10,100,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.157926461,IVP,Cooled,1.842736842,3.429652929
